carUrl,carModel,lot,yearMake,brand,price,runDate,description,views
https://www.gaaclassiccars.com//vehicles/39978/1995-ford-bronco-xlt,Bronco XLT,"
Lot #
ST0034
",1995,Ford,,"
2024 April
","
One Owner per CARFAX
","
1,451
"
https://www.gaaclassiccars.com//vehicles/40052/1967-chevrolet-corvette,Corvette ,"
Lot #
ST0035
",1967,Chevrolet,"
","
2024 April
","
L71 427 CID 435hp Engine
","
1,341
"
https://www.gaaclassiccars.com//vehicles/39858/1969-chevrolet-camaro-rs-ss,Camaro RS/SS,"
Lot #
ST0036
",1969,Chevrolet,,"
2024 April
","
396 CID Engine
","
1,944
"
https://www.gaaclassiccars.com//vehicles/39980/2001-chevrolet-corvette-z06,Corvette Z06,"
Lot #
ST0037
",2001,Chevrolet,"
","
2024 April
","
5.7L LS6 Engine
","
991
"
https://www.gaaclassiccars.com//vehicles/40118/2022-jeep-gladiator-rubicon,Gladiator Rubicon,"
Lot #
ST0038
",2022,Jeep,"
","
2024 April
","
Graphic Package
","
555
"
https://www.gaaclassiccars.com//vehicles/39788/1941-ford-super-deluxe,Super Deluxe ,"
Lot #
ST0039
",1941,Ford,,"
2024 April
","
239 CID Engine
","
1,011
"
https://www.gaaclassiccars.com//vehicles/39724/2012-ford-mustang,Mustang ,"
Lot #
ST0039.1
",2012,Ford,,"
2024 April
","
Charity Vehicle Donated by Megan & George Shinn
","
2,448
"
https://www.gaaclassiccars.com//vehicles/39933/1967-chevrolet-corvette-stingray,Corvette Stingray,"
Lot #
ST0040
",1967,Chevrolet,,"
2024 April
","
Original Factory Color Goodwood Green Metallic
","
1,331
"
https://www.gaaclassiccars.com//vehicles/39861/1965-chevrolet-corvette,Corvette ,"
Lot #
ST0041
",1965,Chevrolet,,"
2024 April
","
Small Block / 4-Speed
","
1,060
"
https://www.gaaclassiccars.com//vehicles/39955/2023-dodge-challenger-srt-demon-170,Challenger SRT Demon 170,"
Lot #
ST0042
",2023,Dodge,"
","
2024 April
","
1 of 169 Finished in Triple Nickel Silver
","
2,065
"
https://www.gaaclassiccars.com//vehicles/40057/1985-ford-f250,F250 ,"
Lot #
ST0043
",1985,Ford,"
","
2024 April
","
1,900 Actual Miles
","
1,615
"
https://www.gaaclassiccars.com//vehicles/40024/1959-chevrolet-impala,Impala ,"
Lot #
ST0044
",1959,Chevrolet,"
","
2024 April
","
Frame Off Restoration
","
1,429
"
https://www.gaaclassiccars.com//vehicles/39915/2003-chevrolet-corvette,Corvette ,"
Lot #
ST0045
",2003,Chevrolet,,"
2024 April
","
388 Actual Miles
","
839
"
https://www.gaaclassiccars.com//vehicles/39992/1960-pontiac-catalina,Catalina ,"
Lot #
ST0046
",1960,Pontiac,,"
2024 April
","
5,636 Actual Miles
","
1,535
"
https://www.gaaclassiccars.com//vehicles/39833/1970-mercury-cougar,Cougar ,"
Lot #
ST0047
",1970,Mercury,,"
2024 April
","
351 CID Engine
","
1,617
"
https://www.gaaclassiccars.com//vehicles/39834/1973-dodge-challenger,Challenger ,"
Lot #
ST0048
",1973,Dodge,,"
2024 April
","
340 CID Engine
","
1,335
"
https://www.gaaclassiccars.com//vehicles/39835/1971-dodge-charger-se,Charger SE,"
Lot #
ST0049
",1971,Dodge,,"
2024 April
","
318 CID Engine
","
1,433
"
https://www.gaaclassiccars.com//vehicles/39836/1969-amc-amx,AMX ,"
Lot #
ST0050
",1969,AMC,,"
2024 April
","
343 CID Engine
","
2,249
"
https://www.gaaclassiccars.com//vehicles/39837/1970-dodge-challenger,Challenger ,"
Lot #
ST0051
",1970,Dodge,,"
2024 April
","
Matching Numbers Engine
","
2,366
"
https://www.gaaclassiccars.com//vehicles/39839/1974-plymouth-cuda,Cuda ,"
Lot #
ST0052
",1974,Plymouth,,"
2024 April
","
360 CID Engine
","
1,426
"
https://www.gaaclassiccars.com//vehicles/39841/1969-dodge-super-bee,Super Bee ,"
Lot #
ST0053
",1969,Dodge,,"
2024 April
","
Matching Numbers Engine
","
2,106
"
https://www.gaaclassiccars.com//vehicles/39842/1966-chevrolet-chevelle-ss,Chevelle SS,"
Lot #
ST0054
",1966,Chevrolet,,"
2024 April
","
396 CID Engine
","
2,795
"
https://www.gaaclassiccars.com//vehicles/39843/1972-plymouth-cuda,Cuda ,"
Lot #
ST0055
",1972,Plymouth,,"
2024 April
","
Matching Numbers Engine
","
1,538
"
https://www.gaaclassiccars.com//vehicles/39844/1970-plymouth-cuda,Cuda ,"
Lot #
ST0056
",1970,Plymouth,,"
2024 April
","
Matching Numbers Engine
","
2,470
"
https://www.gaaclassiccars.com//vehicles/39846/1971-plymouth-cuda,Cuda ,"
Lot #
ST0057
",1971,Plymouth,,"
2024 April
","
Matching Numbers Engine
","
4,314
"
https://www.gaaclassiccars.com//vehicles/39679/2005-chrysler-crossfire-srt-6,Crossfire SRT-6,"
Lot #
ST0059
",2005,Chrysler,,"
2024 April
","
Limited Production
","
1,629
"
https://www.gaaclassiccars.com//vehicles/39680/1985-american-jeep-cj7,Jeep CJ7,"
Lot #
ST0060
",1985,American,,"
2024 April
","
Full Frame Off Restoration
","
2,976
"
https://www.gaaclassiccars.com//vehicles/39681/1990-jeep-cherokee-overland-custom,Cherokee Overland Custom,"
Lot #
ST0061
",1990,Jeep,,"
2024 April
","
4 Wheel Drive
","
2,423
"
https://www.gaaclassiccars.com//vehicles/39682/1934-studebaker-president-series-c,President Series C ,"
Lot #
ST0062
",1934,Studebaker,,"
2024 April
","
Custom Built
","
1,871
"
https://www.gaaclassiccars.com//vehicles/39683/1971-volkswagen-karmann-ghia,Karmann Ghia ,"
Lot #
ST0063
",1971,Volkswagen,,"
2024 April
","
Nut & Bolt Restoration
","
6,267
"
https://www.gaaclassiccars.com//vehicles/39684/1932-ford-roadster,Roadster ,"
Lot #
ST0064
",1932,Ford,,"
2024 April
","
Full Frame Off Nut & Bolt Build
","
2,590
"
https://www.gaaclassiccars.com//vehicles/39685/1938-ford-coupe,Coupe ,"
Lot #
ST0065
",1938,Ford,,"
2024 April
","
All Steel Body
","
9,274
"
https://www.gaaclassiccars.com//vehicles/39686/1951-chevrolet-deluxe,Deluxe ,"
Lot #
ST0066
",1951,Chevrolet,,"
2024 April
","
235 CID Engine
","
3,663
"
https://www.gaaclassiccars.com//vehicles/39678/1957-ford-fairlane-skyliner,Fairlane Skyliner,"
Lot #
ST0067
",1957,Ford,,"
2024 April
","
Retractable
","
4,648
"
https://www.gaaclassiccars.com//vehicles/39687/1994-panoz-roadster,Roadster ,"
Lot #
ST0068
",1994,Panoz,,"
2024 April
","
1 of 44 Panoz Roadsters Built From 1992-1995
","
5,104
"
https://www.gaaclassiccars.com//vehicles/39689/2007-ford-mustang-shelby-gt500,Mustang Shelby GT500,"
Lot #
ST0070
",2007,Ford,,"
2024 April
","
5.4L V8 Supercharger Engine
","
2,042
"
https://www.gaaclassiccars.com//vehicles/39690/1975-ford-bronco-sport,Bronco Sport,"
Lot #
ST0071
",1975,Ford,,"
2024 April
","
Restored
","
2,496
"
https://www.gaaclassiccars.com//vehicles/39691/1948-ford-woody,Woody ,"
Lot #
ST0072
",1948,Ford,,"
2024 April
","
LT1 Corvette Engine
","
1,624
"
https://www.gaaclassiccars.com//vehicles/39692/2018-chevrolet-corvette,Corvette ,"
Lot #
ST0073
",2018,Chevrolet,,"
2024 April
","
Z51 Performance Package
","
4,236
"
https://www.gaaclassiccars.com//vehicles/39693/1955-chevrolet-bel-air,Bel Air ,"
Lot #
ST0074
",1955,Chevrolet,,"
2024 April
","
Total Frame Off Restoration
","
7,623
"
https://www.gaaclassiccars.com//vehicles/39694/1957-ford-fairlane-500,Fairlane 500,"
Lot #
ST0075
",1957,Ford,,"
2024 April
","
Frame Off Restoration
","
4,607
"
https://www.gaaclassiccars.com//vehicles/39695/1972-chevrolet-chevelle,Chevelle ,"
Lot #
ST0076
",1972,Chevrolet,,"
2024 April
","
Frame Off Restoration
","
3,858
"
https://www.gaaclassiccars.com//vehicles/39697/1946-ford-tudor-custom,Tudor Custom,"
Lot #
ST0077
",1946,Ford,,"
2024 April
","
GM 350 CID Engine
","
2,799
"
https://www.gaaclassiccars.com//vehicles/39698/1969-chevrolet-camaro,Camaro ,"
Lot #
ST0078
",1969,Chevrolet,,"
2024 April
","
454 CID V8 Engine
","
4,143
"
https://www.gaaclassiccars.com//vehicles/39699/2012-ferrari-ff,FF ,"
Lot #
ST0079
",2012,Ferrari,,"
2024 April
","
22K Actual Miles
","
3,517
"
https://www.gaaclassiccars.com//vehicles/39643/1967-ford-mustang-gt500e,Mustang GT500E,"
Lot #
ST0079.1
",1967,Ford,,"
2024 April
","
Built by Unique Performance in Farmers Branch, TX
","
4,197
"
https://www.gaaclassiccars.com//vehicles/39756/2023-dodge-challenger-r-t-scat-pack,Challenger R/T Scat Pack,"
Lot #
ST0079.2
",2023,Dodge,,"
2024 April
","
""Last Call Limited Edition""
","
2,009
"
https://www.gaaclassiccars.com//vehicles/39928/1963-chevrolet-corvette,Corvette ,"
Lot #
ST0079.3
",1963,Chevrolet,,"
2024 April
","
Complete Frame Off Restoration
","
2,305
"
https://www.gaaclassiccars.com//vehicles/39677/2006-ford-mustang-shelby-gt-hertz,Mustang Shelby GT Hertz,"
Lot #
ST0080
",2006,Ford,,"
2024 April
","
1,509 Actual Miles
","
4,106
"
https://www.gaaclassiccars.com//vehicles/39674/2014-ford-mustang-hertz-penske,Mustang Hertz Penske,"
Lot #
ST0081
",2014,Ford,"
","
2024 April
","
#9 of 150 Models Built in 2014 / 1,341 Actual Miles
","
2,243
"
https://www.gaaclassiccars.com//vehicles/39676/2016-ford-mustang-shelby-hertz,Mustang Shelby Hertz,"
Lot #
ST0082
",2016,Ford,,"
2024 April
","
#166 of 171 2016 Hertz Mustangs Made in 2016
","
2,332
"
https://www.gaaclassiccars.com//vehicles/39675/2007-ford-mustang-shelby-gt-hertz,Mustang Shelby GT Hertz,"
Lot #
ST0083
",2007,Ford,,"
2024 April
","
#497 of 500 / 768 Actual Miles
","
2,491
"
https://www.gaaclassiccars.com//vehicles/39882/1990-ford-mustang-ssp-police,Mustang SSP Police,"
Lot #
ST0084
",1990,Ford,"
","
2024 April
","
5.0L 302 CID Engine
","
2,091
"
https://www.gaaclassiccars.com//vehicles/39935/2003-ford-thunderbird-007,Thunderbird 007,"
Lot #
ST0085
",2003,Ford,,"
2024 April
","
James Bond #007 Edition
","
945
"
https://www.gaaclassiccars.com//vehicles/40008/2003-ford-mustang-svt-cobra,Mustang SVT Cobra,"
Lot #
ST0086
",2003,Ford,"
","
2024 April
","
4.6L 4V DOHC V8 Engine
","
973
"
https://www.gaaclassiccars.com//vehicles/40009/2008-ford-mustang-gt500-kr,Mustang GT500 KR,"
Lot #
ST0087
",2008,Ford,,"
2024 April
","
5.4L 4V DOHC Supercharged V8 Engine
","
1,048
"
https://www.gaaclassiccars.com//vehicles/39647/1967-ford-mustang-gt,Mustang GT,"
Lot #
ST0088
",1967,Ford,,"
2024 April
","
S Code / 390 CID Engine
","
6,754
"
https://www.gaaclassiccars.com//vehicles/39797/2006-asve-factory-five-1965-cobra-replica,Factory Five 1965 Cobra Replica,"
Lot #
ST0089
",2006,ASVE,"
","
2024 April
","
383 CID Stroker V8 Engine
","
1,090
"
https://www.gaaclassiccars.com//vehicles/39653/1958-chevrolet-el-nomado,El Nomado ,"
Lot #
ST0090
",1958,Chevrolet,,"
2024 April
","
Custom Build
","
19,719
"
https://www.gaaclassiccars.com//vehicles/39734/1970-ford-mustang-shelby-gt500,Mustang Shelby GT500,"
Lot #
ST0091
",1970,Ford,"
","
2024 April
","
Fully Documented
","
2,418
"
https://www.gaaclassiccars.com//vehicles/39993/1956-lincoln-continental-mark-ii,Continental Mark II,"
Lot #
ST0092
",1956,Lincoln,"
","
2024 April
","
30K Actual Miles
","
1,634
"
https://www.gaaclassiccars.com//vehicles/39661/1955-dodge-royal-sierra,Royal Sierra,"
Lot #
ST0093
",1955,Dodge,"
","
2024 April
","
Less Than 3,000 Produced
","
2,314
"
https://www.gaaclassiccars.com//vehicles/39760/1968-gmc-c15,C15 ,"
Lot #
ST0094
",1968,GMC,"
","
2024 April
","
Complete Restoration
","
2,003
"
https://www.gaaclassiccars.com//vehicles/39881/1963-ford-galaxie-xl,Galaxie XL,"
Lot #
ST0095
",1963,Ford,"
","
2024 April
","
1963 1/2 R Code Convertible
","
2,306
"
https://www.gaaclassiccars.com//vehicles/39796/1955-chevrolet-nomad,Nomad ,"
Lot #
ST0096
",1955,Chevrolet,"
","
2024 April
","
Custom Chevrolet Nomad ""Novet"" Station Wagon
","
9,778
"
https://www.gaaclassiccars.com//vehicles/39916/1962-ford-thunderbird,Thunderbird ,"
Lot #
ST0097
",1962,Ford,,"
2024 April
","
Restored by Marque Expert Terry Fletcher
","
1,046
"
https://www.gaaclassiccars.com//vehicles/39896/1936-packard-120,120 ,"
Lot #
ST0098
",1936,Packard,"
","
2024 April
","
Supercharged LSA 6.2L Engine
","
1,846
"
https://www.gaaclassiccars.com//vehicles/39808/1956-chevrolet-bel-air-nomad-pro-touring,Bel Air Nomad Pro-Touring,"
Lot #
ST0100
",1956,Chevrolet,"
","
2024 April
","
Custom In & Out Frame Off Restoration
","
1,882
"
https://www.gaaclassiccars.com//vehicles/39951/1958-cadillac-coupe-deville,Coupe DeVille ,"
Lot #
ST0101
",1958,Cadillac,,"
2024 April
","
2019 SEMA Feature Car
","
3,467
"
https://www.gaaclassiccars.com//vehicles/39787/1961-chevrolet-impala-convertible,Impala Convertible,"
Lot #
ST0102
",1961,Chevrolet,,"
2024 April
","
409 CID V8 Engine
","
3,747
"
https://www.gaaclassiccars.com//vehicles/40022/1969-chevrolet-camaro-resto-mod,Camaro Resto Mod,"
Lot #
ST0103
",1969,Chevrolet,,"
2024 April
","
High End Custom Build
","
2,137
"
https://www.gaaclassiccars.com//vehicles/39789/1970-plymouth-barracuda,Barracuda ,"
Lot #
ST0104
",1970,Plymouth,,"
2024 April
","
440 CID 6-Barrel Holley Carburetor
","
2,598
"
https://www.gaaclassiccars.com//vehicles/39735/1965-ford-mustang-2-2,Mustang 2+2,"
Lot #
ST0105
",1965,Ford,,"
2024 April
","
Full Restoration
","
3,684
"
https://www.gaaclassiccars.com//vehicles/39671/1932-ford-replica-model-a-highboy-roadster,Model A Highboy Roadster ,"
Lot #
ST0106
",1932,Ford Replica,,"
2024 April
","
Custom Built
","
3,266
"
https://www.gaaclassiccars.com//vehicles/39929/1957-ford-thunderbird,Thunderbird ,"
Lot #
ST0107
",1957,Ford,,"
2024 April
","
D Code 312 4V Engine
","
1,769
"
https://www.gaaclassiccars.com//vehicles/39646/2010-ferrari-california,California ,"
Lot #
ST0108
",2010,Ferrari,,"
2024 April
","
30K Miles
","
2,631
"
https://www.gaaclassiccars.com//vehicles/40115/1958-chevrolet-impala,Impala ,"
Lot #
ST0109
",1958,Chevrolet,,"
2024 April
","
283 CID Engine
","
646
"
https://www.gaaclassiccars.com//vehicles/39825/1969-chevrolet-camaro-z28-tribute,Camaro Z28 Tribute,"
Lot #
ST0110
",1969,Chevrolet,,"
2024 April
","
Frame Off Rotisserie Restoration
","
1,392
"
https://www.gaaclassiccars.com//vehicles/39654/1964-ford-fairlane-thunderbolt-tribute,Fairlane Thunderbolt Tribute,"
Lot #
ST0111
",1964,Ford,,"
2024 April
","
Multi-Year Rotisserie Restoration
","
5,530
"
https://www.gaaclassiccars.com//vehicles/39777/1962-dodge-polara,Polara ,"
Lot #
ST0112
",1962,Dodge,"
","
2024 April
","
1 of Only 2,089
","
2,955
"
https://www.gaaclassiccars.com//vehicles/40109/2023-chevrolet-corvette-stingray,Corvette Stingray,"
Lot #
ST0113
",2023,Chevrolet,,"
2024 April
","
229 Actual Miles
","
864
"
https://www.gaaclassiccars.com//vehicles/39672/1968-chevrolet-chevelle-ss,Chevelle SS,"
Lot #
ST0114
",1968,Chevrolet,,"
2024 April
","
True Survivor
","
2,305
"
https://www.gaaclassiccars.com//vehicles/39696/1972-chevrolet-k5-blazer-custom,K5 Blazer Custom,"
Lot #
ST0115
",1972,Chevrolet,,"
2024 April
","
Professional Rotisserie Restoration
","
2,439
"
https://www.gaaclassiccars.com//vehicles/40075/1964-chevrolet-corvette-resto-mod,Corvette Resto Mod,"
Lot #
ST0116
",1964,Chevrolet,"
","
2024 April
","
Frame Off Restoration with Photo Documentation
","
1,125
"
https://www.gaaclassiccars.com//vehicles/39802/1970-mercury-cyclone-spoiler,Cyclone Spoiler,"
Lot #
ST0117
",1970,Mercury,,"
2024 April
","
429 Super Cobra Jet Engine
","
5,995
"
https://www.gaaclassiccars.com//vehicles/39732/1958-chevrolet-impala,Impala ,"
Lot #
ST0118
",1958,Chevrolet,"
","
2024 April
","
348 Tri-Power with Rochester Carburetors
","
1,847
"
https://www.gaaclassiccars.com//vehicles/39722/1996-dodge-viper-gts,Viper GTS,"
Lot #
ST0119
",1996,Dodge,"
","
2024 April
","
8.0L V10 Engine
","
2,099
"
https://www.gaaclassiccars.com//vehicles/39651/1962-chevrolet-corvette,Corvette ,"
Lot #
ST0120
",1962,Chevrolet,,"
2024 April
","
327 CID 340hp V8 Engine
","
1,960
"
https://www.gaaclassiccars.com//vehicles/39868/2023-dodge-challenger-ghost-edition,Challenger Ghost Edition,"
Lot #
ST0121
",2023,Dodge,"
","
2024 April
","
1 of 300 Produced
","
1,307
"
https://www.gaaclassiccars.com//vehicles/40019/1969-chevrolet-camaro,Camaro ,"
Lot #
ST0122
",1969,Chevrolet,"
","
2024 April
","
LS3 Engine
","
1,379
"
https://www.gaaclassiccars.com//vehicles/39737/1968-ford-mustang-shelby-gt500,Mustang Shelby GT500,"
Lot #
ST0123
",1968,Ford,,"
2024 April
","
Dash Signed by Carroll Shelby
","
2,587
"
https://www.gaaclassiccars.com//vehicles/39726/1966-chevrolet-corvette,Corvette ,"
Lot #
ST0124
",1966,Chevrolet,,"
2024 April
","
Unrestored
","
2,293
"
https://www.gaaclassiccars.com//vehicles/40054/2023-chevrolet-corvette-stingray,Corvette Stingray,"
Lot #
ST0125
",2023,Chevrolet,"
","
2024 April
","
31 Actual Miles
","
668
"
https://www.gaaclassiccars.com//vehicles/39859/1964-chevrolet-c10,C10 ,"
Lot #
ST0126
",1964,Chevrolet,"
","
2024 April
","
Frame Off Restoration
","
1,284
"
https://www.gaaclassiccars.com//vehicles/39728/1957-chevrolet-bel-air,Bel Air ,"
Lot #
ST0127
",1957,Chevrolet,"
","
2024 April
","
V8 Engine
","
2,916
"
https://www.gaaclassiccars.com//vehicles/39729/1958-chevrolet-impala,Impala ,"
Lot #
ST0128
",1958,Chevrolet,"
","
2024 April
","
Frame Off Restoration
","
3,569
"
https://www.gaaclassiccars.com//vehicles/39772/1959-chevrolet-impala,Impala ,"
Lot #
ST0129
",1959,Chevrolet,"
","
2024 April
","
283 CID Engine
","
2,121
"
https://www.gaaclassiccars.com//vehicles/39765/1960-chevrolet-impala,Impala ,"
Lot #
ST0130
",1960,Chevrolet,"
","
2024 April
","
Frame Off Restoration
","
2,778
"
https://www.gaaclassiccars.com//vehicles/39776/1961-chevrolet-impala,Impala ,"
Lot #
ST0131
",1961,Chevrolet,,"
2024 April
","
6.2 LSA Supercharged Engine
","
2,135
"
https://www.gaaclassiccars.com//vehicles/40081/1962-chevrolet-impala,Impala ,"
Lot #
ST0132
",1962,Chevrolet,,"
2024 April
","
Frame Off Restored
","
1,947
"
https://www.gaaclassiccars.com//vehicles/39775/1963-chevrolet-impala,Impala ,"
Lot #
ST0133
",1963,Chevrolet,,"
2024 April
","
Frame Up Restoration
","
2,374
"
https://www.gaaclassiccars.com//vehicles/39774/1964-chevrolet-impala-ss,Impala SS,"
Lot #
ST0134
",1964,Chevrolet,,"
2024 April
","
Frame Off Restored
","
3,794
"
https://www.gaaclassiccars.com//vehicles/39918/1950-ford-squire,Squire ,"
Lot #
ST0135
",1950,Ford,"
","
2024 April
","
3-Speed Manual Overdrive Transmission
","
853
"
https://www.gaaclassiccars.com//vehicles/39864/1966-chevrolet-corvette,Corvette ,"
Lot #
ST0136
",1966,Chevrolet,,"
2024 April
","
327 CID V8 Engine
","
1,224
"
https://www.gaaclassiccars.com//vehicles/39791/1981-american-motors-scrambler-cj8,Scrambler CJ8,"
Lot #
ST0137
",1981,American Motors,,"
2024 April
","
Fully Restored
","
2,373
"
https://www.gaaclassiccars.com//vehicles/40061/1969-pontiac-grand-prix-4-speed,Grand Prix 4 Speed,"
Lot #
ST0138
",1969,Pontiac,"
","
2024 April
","
Numbers Matching 400 CID Engine
","
2,370
"
https://www.gaaclassiccars.com//vehicles/39942/1957-studebaker-golden-hawk,Golden Hawk ,"
Lot #
ST0139
",1957,Studebaker,"
","
2024 April
","
Frame Off Restoration
","
1,395
"
https://www.gaaclassiccars.com//vehicles/39824/1966-chevrolet-chevelle-ss,Chevelle SS,"
Lot #
ST0140
",1966,Chevrolet,,"
2024 April
","
Real 138 SS
","
2,006
"
https://www.gaaclassiccars.com//vehicles/39704/1969-chevrolet-camaro-z28,Camaro Z28,"
Lot #
ST0141
",1969,Chevrolet,"
","
2024 April
","
California Black Plate Car
","
3,385
"
https://www.gaaclassiccars.com//vehicles/39903/1977-pontiac-trans-am-se,Trans Am SE,"
Lot #
ST0142
",1977,Pontiac,"
","
2024 April
","
Y82 Special Edition
","
2,091
"
https://www.gaaclassiccars.com//vehicles/39727/1969-chevrolet-chevelle,Chevelle ,"
Lot #
ST0143
",1969,Chevrolet,,"
2024 April
","
GM Performance Hot Cam LS2 6.2L 480hp Engine
","
2,129
"
https://www.gaaclassiccars.com//vehicles/39733/1970-chevrolet-c10,C10 ,"
Lot #
ST0144
",1970,Chevrolet,"
","
2024 April
","
FiTech Fuel Injection
","
1,526
"
https://www.gaaclassiccars.com//vehicles/40112/1970-plymouth-super-bee,Super Bee ,"
Lot #
ST0145
",1970,Plymouth,,"
2024 April
","
426 HEMI Engine
","
959
"
https://www.gaaclassiccars.com//vehicles/39879/1956-chevrolet-150,150 ,"
Lot #
ST0146
",1956,Chevrolet,"
","
2024 April
","
265 CID Engine
","
1,185
"
https://www.gaaclassiccars.com//vehicles/39877/1957-chevrolet-bel-air,Bel Air ,"
Lot #
ST0147
",1957,Chevrolet,"
","
2024 April
","
Frame Off Restoration
","
1,162
"
https://www.gaaclassiccars.com//vehicles/39972/1958-chevrolet-impala,Impala ,"
Lot #
ST0148
",1958,Chevrolet,"
","
2024 April
","
Corvette LS1 V8 Engine
","
1,439
"
https://www.gaaclassiccars.com//vehicles/39755/1948-buick-super-sedanette,Super Sedanette,"
Lot #
ST0149
",1948,Buick,"
","
2024 April
","
Custom Show Winner World of Wheels
","
2,007
"
https://www.gaaclassiccars.com//vehicles/39974/1956-chevrolet-210,210 ,"
Lot #
ST0150
",1956,Chevrolet,"
","
2024 April
","
Restomod Sedan
","
1,321
"
https://www.gaaclassiccars.com//vehicles/39909/1957-chevrolet-bel-air-fuelie,Bel Air Fuelie,"
Lot #
ST0151
",1957,Chevrolet,"
","
2024 April
","
1 of 69
","
1,160
"
https://www.gaaclassiccars.com//vehicles/39795/1968-chevrolet-corvette-stingray,Corvette Stingray,"
Lot #
ST0152
",1968,Chevrolet,,"
2024 April
","
T-Tops
","
5,805
"
https://www.gaaclassiccars.com//vehicles/39941/1953-ford-crestline-sunliner,Crestline Sunliner,"
Lot #
ST0153
",1953,Ford,"
","
2024 April
","
V8 239 CID Flathead Engine
","
787
"
https://www.gaaclassiccars.com//vehicles/40031/1969-chevrolet-camaro,Camaro ,"
Lot #
ST0154
",1969,Chevrolet,,"
2024 April
","
X66 Factory Big Block Car
","
1,231
"
https://www.gaaclassiccars.com//vehicles/40025/1969-chevrolet-camaro-z28,Camaro Z28,"
Lot #
ST0155
",1969,Chevrolet,,"
2024 April
","
X33 RS Z28
","
3,129
"
https://www.gaaclassiccars.com//vehicles/40010/2013-gmc-sierra-1500-sle,Sierra 1500 SLE,"
Lot #
ST0156
",2013,GMC,,"
2024 April
","
Vortec 5.3L Variable Valve Timing V8 SFI Flexfuel Engine
","
797
"
https://www.gaaclassiccars.com//vehicles/39921/2023-dodge-challenger-d170,Challenger D170,"
Lot #
ST0157
",2023,Dodge,,"
2024 April
","
1 of 289 Tor-Red Demons Out of 3,300
","
1,001
"
https://www.gaaclassiccars.com//vehicles/40045/1969-pontiac-gto,GTO ,"
Lot #
ST0158
",1969,Pontiac,,"
2024 April
","
400 CID Engine
","
1,236
"
https://www.gaaclassiccars.com//vehicles/39963/2002-chevrolet-corvette,Corvette ,"
Lot #
ST0159
",2002,Chevrolet,"
","
2024 April
","
2002 Corvette / 1958 C1 Conversion
","
1,950
"
https://www.gaaclassiccars.com//vehicles/39965/2009-chevrolet-corvette,Corvette ,"
Lot #
ST0160
",2009,Chevrolet,,"
2024 April
","
C2 Retro-Vette Conversion
","
2,554
"
https://www.gaaclassiccars.com//vehicles/39961/2015-ferrari-458-italia,458 Italia,"
Lot #
ST0161
",2015,Ferrari,"
","
2024 April
","
1,130 Actual Miles
","
3,181
"
https://www.gaaclassiccars.com//vehicles/39997/1976-volkswagen-kombi,Kombi ,"
Lot #
ST0162
",1976,Volkswagen,,"
2024 April
","
Fully Restored
","
1,168
"
https://www.gaaclassiccars.com//vehicles/40034/1977-ford-bronco-sport,Bronco Sport,"
Lot #
ST0163
",1977,Ford,,"
2024 April
","
Professional Build by Velocity Restorations of Florida
","
2,642
"
https://www.gaaclassiccars.com//vehicles/40040/1966-ford-galaxie-ltd,Galaxie LTD,"
Lot #
ST0164
",1966,Ford,"
","
2024 April
","
Survivor
","
2,587
"
https://www.gaaclassiccars.com//vehicles/39866/1978-chevrolet-corvette,Corvette ,"
Lot #
ST0165
",1978,Chevrolet,,"
2024 April
","
25th Anniversary Paint
","
1,424
"
https://www.gaaclassiccars.com//vehicles/40038/1965-ford-mustang,Mustang ,"
Lot #
ST0166
",1965,Ford,,"
2024 April
","
C-Code 289 CID V8 Engine
","
1,191
"
https://www.gaaclassiccars.com//vehicles/40116/2019-chevrolet-camaro-zl1,Camaro ZL1,"
Lot #
ST0167
",2019,Chevrolet,,"
2024 April
","
1 of Only 440 Produced in Riverside Blue
","
572
"
https://www.gaaclassiccars.com//vehicles/39831/2008-ford-mustang-shelby-gt500,Mustang Shelby GT500,"
Lot #
ST0168
",2008,Ford,,"
2024 April
","
Low Miles
","
853
"
https://www.gaaclassiccars.com//vehicles/40060/1980-chevrolet-stepside,Stepside ,"
Lot #
ST0169
",1980,Chevrolet,,"
2024 April
","
Ground Up, Nut and Bolt Rotisserie Restoration turned Resto-Mod
","
1,033
"
https://www.gaaclassiccars.com//vehicles/40056/2024-ford-mustang-gt-premium,Mustang GT Premium,"
Lot #
ST0170
",2024,Ford,"
","
2024 April
","
One Owner
","
611
"
https://www.gaaclassiccars.com//vehicles/40050/1970-chevrolet-monte-carlo-ss-454,Monte Carlo SS 454,"
Lot #
ST0171
",1970,Chevrolet,,"
2024 April
","
One of Only 3,823 Built in 1970
","
2,423
"
https://www.gaaclassiccars.com//vehicles/40095/1972-toyota-land-cruiser-fj40,Land Cruiser FJ40,"
Lot #
ST0172
",1972,Toyota,,"
2024 April
","
Removable Hardtop, Soft Top
","
846
"
https://www.gaaclassiccars.com//vehicles/40088/1978-cadillac-seville-milan,Seville Milan,"
Lot #
ST0173
",1978,Cadillac,,"
2024 April
","
Completely Reconstructed
","
989
"
https://www.gaaclassiccars.com//vehicles/40080/1968-chevrolet-camaro,Camaro ,"
Lot #
ST0174
",1968,Chevrolet,"
","
2024 April
","
396 CID Big Block Engine
","
1,017
"
https://www.gaaclassiccars.com//vehicles/39893/1985-chevrolet-blazer,Blazer ,"
Lot #
ST0175
",1985,Chevrolet,,"
2024 April
","
Restored
","
697
"
